delivery_id,product_id,quantity,delivery_date,supplier_id,region_id,country_id
517,4,671.0,2022-01-22 12:00:00,16.0,28,8
518,59,318.0,,3.0,6,7
519,18,250.0,2022-01-22 14:00:00,18.0,30,6
520,56,302.0,2022-01-22 15:00:00,7.0,4,2
521,19,332.0,2022-01-22 16:00:00,16.0,4,5
522,7,488.0,2022-01-22 17:00:00,10.0,14,4
523,6,965.0,2022-01-22 18:00:00,9.0,29,4
524,75,,2022-01-22 19:00:00,11.0,5,8
525,87,507.0,2022-01-22 20:00:00,12.0,16,9
526,92,511.0,2022-01-22 21:00:00,14.0,35,7
527,29,856.0,2022-01-22 22:00:00,15.0,19,6
528,47,922.0,2022-01-22 23:00:00,1.0,5,8
529,90,267.0,,10.0,18,2
530,72,708.0,2022-01-23 01:00:00,8.0,22,9
531,11,391.0,2022-01-23 02:00:00,8.0,28,3
532,28,122.0,2022-01-23 03:00:00,14.0,24,7
533,47,2840.0,2022-01-23 04:00:00,,5,7
534,86,273.0,2022-01-23 05:00:00,8.0,24,3
535,76,877.0,2022-01-23 06:00:00,9.0,22,7
536,90,866.0,2022-01-23 07:00:00,9.0,25,4
537,96,42.0,2022-01-23 08:00:00,6.0,33,9
538,85,922.0,2022-01-23 09:00:00,7.0,18,7
539,22,323.0,2022-01-23 10:00:00,5.0,27,6
540,99,818.0,2022-01-23 11:00:00,3.0,9,8
541,44,408.0,,3.0,33,9
542,88,64.0,2022-01-23 13:00:00,2.0,5,4
543,5,148.0,2022-01-23 14:00:00,4.0,19,7
544,12,,2022-01-23 15:00:00,5.0,25,7
545,9,393.0,2022-01-23 16:00:00,14.0,4,4
546,16,914.0,2022-01-23 17:00:00,14.0,26,9
547,24,294.0,2022-01-23 18:00:00,9.0,23,10
548,65,729.0,,7.0,34,4
549,63,189.0,,14.0,5,6
550,15,220.0,2022-01-23 21:00:00,11.0,3,1
551,66,138.0,2022-01-23 22:00:00,,24,9
552,91,251.0,2022-01-23 23:00:00,12.0,8,6
553,9,700.0,2022-01-24 00:00:00,19.0,32,1
554,33,426.0,2022-01-24 01:00:00,11.0,21,7
555,49,570.0,2022-01-24 02:00:00,6.0,1,8
556,57,,2022-01-24 03:00:00,14.0,1,1
557,83,941.0,2022-01-24 04:00:00,10.0,31,10
558,24,378.0,2022-01-24 05:00:00,18.0,10,3
559,31,564.0,2022-01-24 06:00:00,,29,2
560,72,864.0,2022-01-24 07:00:00,,10,7
561,34,277.0,2022-01-24 08:00:00,2.0,35,8
562,67,308.0,2022-01-24 09:00:00,18.0,3,9
563,46,894.0,2022-01-24 10:00:00,8.0,29,9
564,46,21.0,2022-01-24 11:00:00,9.0,29,3
565,29,415.0,2022-01-24 12:00:00,15.0,10,4
566,66,741.0,2022-01-24 13:00:00,8.0,7,9
567,68,655.0,2022-01-24 14:00:00,,1,1
568,53,221.0,2022-01-24 15:00:00,17.0,9,1
569,89,242.0,2022-01-24 16:00:00,1.0,33,4
570,83,213.0,2022-01-24 17:00:00,2.0,21,3
571,29,279.0,2022-01-24 18:00:00,11.0,32,5
572,20,164.0,2022-01-24 19:00:00,11.0,5,3
573,42,108.0,2022-01-24 20:00:00,10.0,8,3
574,63,3.0,2022-01-24 21:00:00,9.0,26,10
575,47,241.0,2022-01-24 22:00:00,9.0,4,7
576,19,464.0,2022-01-24 23:00:00,14.0,30,8
577,33,794.0,2022-01-25 00:00:00,18.0,4,2
578,38,804.0,2022-01-25 01:00:00,14.0,26,9
579,86,239.0,2022-01-25 02:00:00,19.0,6,10
580,34,263.0,2022-01-25 03:00:00,1.0,33,8
581,57,659.0,2022-01-25 04:00:00,11.0,17,3
582,98,836.0,2022-01-25 05:00:00,3.0,5,10
583,10,,2022-01-25 06:00:00,10.0,26,8
584,43,825.0,2022-01-25 07:00:00,9.0,3,7
585,74,,2022-01-25 08:00:00,11.0,1,10
586,82,142.0,2022-01-25 09:00:00,12.0,26,8
587,80,777.0,2022-01-25 10:00:00,17.0,5,2
588,96,714.0,2022-01-25 11:00:00,4.0,14,2
589,1,504.0,2022-01-25 12:00:00,7.0,21,3
590,69,169.0,2022-01-25 13:00:00,11.0,34,9
591,72,221.0,2022-01-25 14:00:00,18.0,36,9
592,87,35.0,2022-01-25 15:00:00,,16,9
593,100,56.0,2022-01-25 16:00:00,18.0,6,8
594,69,723.0,2022-01-25 17:00:00,4.0,28,9
595,74,509.0,2022-01-25 18:00:00,9.0,30,3
596,43,259.0,,5.0,24,5
597,22,986.0,2022-01-25 20:00:00,,9,1
598,10,495.0,2022-01-25 21:00:00,6.0,8,8
599,77,308.0,2022-01-25 22:00:00,19.0,26,7
600,32,937.0,2022-01-25 23:00:00,19.0,11,5
601,10,872.0,2022-01-26 00:00:00,10.0,31,8
602,50,980.0,2022-01-26 01:00:00,16.0,1,2
603,59,733.0,2022-01-26 02:00:00,,3,3
604,98,816.0,2022-01-26 03:00:00,5.0,34,10
605,15,820.0,2022-01-26 04:00:00,,3,10
606,89,127.0,2022-01-26 05:00:00,1.0,10,2
607,6,769.0,2022-01-26 06:00:00,,33,9
608,80,223.0,,5.0,11,7
609,27,132.0,2022-01-26 08:00:00,19.0,21,7
610,81,966.0,2022-01-26 09:00:00,18.0,24,2
611,62,315.0,,4.0,36,7
612,35,745.0,2022-01-26 11:00:00,6.0,26,5
613,42,975.0,2022-01-26 12:00:00,6.0,20,10
614,14,,2022-01-26 13:00:00,16.0,26,8
615,39,931.0,2022-01-26 14:00:00,3.0,12,9
616,21,514.0,2022-01-26 15:00:00,6.0,2,6
617,79,105.0,2022-01-26 16:00:00,17.0,3,9
618,87,436.0,2022-01-26 17:00:00,18.0,18,6
619,93,,2022-01-26 18:00:00,18.0,36,5
620,22,15.0,2022-01-26 19:00:00,7.0,34,7
621,46,266.0,2022-01-26 20:00:00,18.0,1,8
622,59,,2022-01-26 21:00:00,9.0,32,5
623,100,237.0,2022-01-26 22:00:00,3.0,28,1
624,89,676.0,2022-01-26 23:00:00,7.0,16,4
625,35,434.0,2022-01-27 00:00:00,4.0,15,8
626,62,,2022-01-27 01:00:00,,35,9
627,17,549.0,2022-01-27 02:00:00,14.0,28,10
628,32,874.0,,,18,9
629,55,173.0,,,7,9
630,63,20.0,2022-01-27 05:00:00,4.0,11,2
631,90,518.0,2022-01-27 06:00:00,,7,9
632,70,324.0,2022-01-27 07:00:00,10.0,32,9
633,87,150.0,2022-01-27 08:00:00,16.0,21,8
634,51,710.0,2022-01-27 09:00:00,17.0,23,8
635,39,999.0,2022-01-27 10:00:00,11.0,29,3
636,93,16.0,2022-01-27 11:00:00,2.0,9,3
637,84,179.0,2022-01-27 12:00:00,14.0,34,1
638,79,63.0,,8.0,32,6
639,4,322.0,2022-01-27 14:00:00,10.0,8,2
640,31,,2022-01-27 15:00:00,20.0,2,7
641,100,194.0,2022-01-27 16:00:00,4.0,3,1
642,54,553.0,2022-01-27 17:00:00,,11,8
643,66,778.0,2022-01-27 18:00:00,15.0,24,5
644,29,163.0,2022-01-27 19:00:00,3.0,16,1
645,67,711.0,2022-01-27 20:00:00,10.0,15,2
646,39,204.0,2022-01-27 21:00:00,2.0,31,1
647,49,234.0,2022-01-27 22:00:00,17.0,16,9
648,21,689.0,2022-01-27 23:00:00,19.0,1,9
649,81,130.0,2022-01-28 00:00:00,2.0,7,9
650,78,757.0,2022-01-28 01:00:00,,3,1
651,77,205.0,2022-01-28 02:00:00,20.0,31,5
652,97,698.0,,11.0,30,4
653,59,665.0,2022-01-28 04:00:00,2.0,8,7
654,10,976.0,2022-01-28 05:00:00,16.0,30,8
655,85,53.0,2022-01-28 06:00:00,19.0,32,1
656,60,960.0,2022-01-28 07:00:00,7.0,23,4
657,29,250.0,2022-01-28 08:00:00,3.0,22,1
658,60,143.0,2022-01-28 09:00:00,7.0,1,4
659,15,346.0,2022-01-28 10:00:00,2.0,13,4
660,87,,2022-01-28 11:00:00,9.0,12,1
661,51,820.0,2022-01-28 12:00:00,,16,3
662,11,340.0,2022-01-28 13:00:00,2.0,16,7
663,60,12.0,2022-01-28 14:00:00,10.0,19,2
664,57,209.0,2022-01-28 15:00:00,20.0,15,2
665,69,,2022-01-28 16:00:00,11.0,2,10
666,6,736.0,2022-01-28 17:00:00,14.0,20,10
667,3,460.0,,4.0,27,1
668,32,386.0,2022-01-28 19:00:00,,8,2
669,77,195.0,2022-01-28 20:00:00,1.0,33,4
670,2,,2022-01-28 21:00:00,12.0,9,2
671,71,715.0,2022-01-28 22:00:00,16.0,31,1
672,29,587.0,2022-01-28 23:00:00,16.0,17,6
673,60,87.0,2022-01-29 00:00:00,,3,4
674,47,916.0,2022-01-29 01:00:00,4.0,17,6
675,28,676.0,2022-01-29 02:00:00,19.0,10,6
676,19,819.0,,20.0,6,1
677,23,521.0,,4.0,27,7
678,71,8390.0,2022-01-29 05:00:00,2.0,6,7
679,12,64.0,2022-01-29 06:00:00,,7,4
680,36,614.0,2022-01-29 07:00:00,12.0,18,5
681,21,316.0,2022-01-29 08:00:00,13.0,7,2
682,44,47.0,2022-01-29 09:00:00,14.0,17,7
683,42,573.0,,18.0,22,8
684,23,565.0,2022-01-29 11:00:00,17.0,3,5
685,87,738.0,2022-01-29 12:00:00,19.0,16,1
686,67,739.0,2022-01-29 13:00:00,4.0,32,3
687,99,252.0,2022-01-29 14:00:00,14.0,33,7
688,22,571.0,2022-01-29 15:00:00,11.0,7,6
689,7,,,7.0,17,10
690,82,614.0,2022-01-29 17:00:00,6.0,32,5
691,85,539.0,2022-01-29 18:00:00,13.0,20,7
692,16,943.0,2022-01-29 19:00:00,9.0,14,7
693,36,133.0,,12.0,19,4
694,61,,2022-01-29 21:00:00,15.0,33,10
695,50,71.0,,17.0,20,7
696,14,257.0,2022-01-29 23:00:00,7.0,29,1
697,78,688.0,,5.0,22,2
698,51,383.0,2022-01-30 01:00:00,3.0,6,1
699,90,85.0,2022-01-30 02:00:00,5.0,17,8
700,25,546.0,2022-01-30 03:00:00,19.0,4,10
701,62,,,9.0,27,1
702,17,810.0,2022-01-30 05:00:00,19.0,34,1
703,60,309.0,2022-01-30 06:00:00,11.0,31,3
704,76,295.0,2022-01-30 07:00:00,15.0,22,4
705,84,203.0,2022-01-30 08:00:00,10.0,17,5
706,87,888.0,2022-01-30 09:00:00,4.0,31,7
707,91,163.0,2022-01-30 10:00:00,11.0,33,8
708,84,811.0,2022-01-30 11:00:00,16.0,8,7
709,67,312.0,2022-01-30 12:00:00,13.0,4,3
710,34,914.0,,6.0,18,3
711,22,214.0,2022-01-30 14:00:00,15.0,4,9
712,98,415.0,,20.0,12,9
713,32,917.0,2022-01-30 16:00:00,6.0,22,8
714,98,500.0,2022-01-30 17:00:00,18.0,34,9
715,31,291.0,2022-01-30 18:00:00,9.0,24,2
716,2,606.0,2022-01-30 19:00:00,14.0,22,9
717,93,92.0,2022-01-30 20:00:00,14.0,31,3
718,25,883.0,2022-01-30 21:00:00,9.0,33,4
719,50,965.0,2022-01-30 22:00:00,12.0,25,5
720,26,391.0,2022-01-30 23:00:00,8.0,15,3
721,75,17.0,2022-01-31 00:00:00,,23,8
722,96,215.0,2022-01-31 01:00:00,15.0,33,5
723,90,462.0,2022-01-31 02:00:00,3.0,2,7
724,54,536.0,2022-01-31 03:00:00,17.0,21,6
725,19,916.0,2022-01-31 04:00:00,14.0,5,2
726,68,,2022-01-31 05:00:00,18.0,18,2
727,36,79.0,2022-01-31 06:00:00,11.0,33,7
728,2,616.0,2022-01-31 07:00:00,14.0,2,10
729,83,992.0,2022-01-31 08:00:00,8.0,7,3
730,96,749.0,2022-01-31 09:00:00,14.0,10,3
731,85,473.0,2022-01-31 10:00:00,17.0,22,4
732,65,341.0,2022-01-31 11:00:00,12.0,35,9
733,57,893.0,2022-01-31 12:00:00,6.0,1,10
734,7,458.0,2022-01-31 13:00:00,4.0,15,4
735,61,231.0,2022-01-31 14:00:00,3.0,8,7
736,68,715.0,2022-01-31 15:00:00,20.0,21,4
737,67,807.0,2022-01-31 16:00:00,14.0,5,10
738,20,344.0,2022-01-31 17:00:00,9.0,29,5
739,24,159.0,2022-01-31 18:00:00,4.0,18,8
740,23,658.0,2022-01-31 19:00:00,,21,7
741,42,380.0,2022-01-31 20:00:00,7.0,8,9
742,50,930.0,2022-01-31 21:00:00,20.0,1,9
743,31,514.0,2022-01-31 22:00:00,10.0,15,2
744,79,,2022-01-31 23:00:00,15.0,1,9
745,16,277.0,2022-02-01 00:00:00,12.0,15,10
746,63,735.0,2022-02-01 01:00:00,4.0,12,7
747,35,132.0,,1.0,21,2
748,79,409.0,2022-02-01 03:00:00,13.0,12,5
749,57,857.0,,7.0,8,8
750,45,819.0,,11.0,16,10
751,69,549.0,2022-02-01 06:00:00,5.0,14,6
752,50,53.0,2022-02-01 07:00:00,14.0,19,10
753,54,503.0,2022-02-01 08:00:00,13.0,13,7
754,20,864.0,2022-02-01 09:00:00,4.0,16,7
755,90,558.0,2022-02-01 10:00:00,9.0,33,4
756,59,783.0,2022-02-01 11:00:00,1.0,33,1
757,27,929.0,2022-02-01 12:00:00,13.0,34,9
758,10,3340.0,2022-02-01 13:00:00,12.0,32,3
759,43,775.0,2022-02-01 14:00:00,7.0,14,4
760,70,382.0,2022-02-01 15:00:00,4.0,6,6
761,50,399.0,2022-02-01 16:00:00,4.0,4,4
762,9,67.0,2022-02-01 17:00:00,8.0,10,10
763,21,136.0,2022-02-01 18:00:00,16.0,1,1
764,66,586.0,2022-02-01 19:00:00,19.0,18,2
765,61,764.0,2022-02-01 20:00:00,17.0,17,5
766,93,611.0,2022-02-01 21:00:00,20.0,17,9
767,54,62.0,2022-02-01 22:00:00,5.0,7,3
768,28,505.0,2022-02-01 23:00:00,15.0,6,6
769,26,965.0,2022-02-02 00:00:00,13.0,9,9
770,32,341.0,2022-02-02 01:00:00,14.0,6,3
771,57,35.0,2022-02-02 02:00:00,11.0,10,4
772,45,212.0,2022-02-02 03:00:00,16.0,25,4
773,59,590.0,2022-02-02 04:00:00,2.0,25,4
774,80,261.0,2022-02-02 05:00:00,19.0,26,6
775,77,384.0,2022-02-02 06:00:00,11.0,11,6
776,8,122.0,2022-02-02 07:00:00,,18,1
777,79,938.0,2022-02-02 08:00:00,11.0,3,10
778,73,346.0,2022-02-02 09:00:00,13.0,10,7
779,68,709.0,2022-02-02 10:00:00,17.0,14,8
780,60,124.0,2022-02-02 11:00:00,15.0,19,5
781,90,332.0,2022-02-02 12:00:00,20.0,8,5
782,93,723.0,2022-02-02 13:00:00,,34,7
783,10,132.0,2022-02-02 14:00:00,6.0,3,2
784,82,804.0,2022-02-02 15:00:00,,10,4
785,28,23.0,2022-02-02 16:00:00,7.0,18,4
786,44,621.0,2022-02-02 17:00:00,15.0,16,8
787,67,972.0,2022-02-02 18:00:00,8.0,17,4
788,36,793.0,2022-02-02 19:00:00,,21,6
789,35,751.0,,,5,5
790,61,791.0,2022-02-02 21:00:00,4.0,8,7
791,72,361.0,2022-02-02 22:00:00,10.0,2,9
792,44,132.0,,10.0,36,3
793,14,307.0,2022-02-03 00:00:00,19.0,29,2
794,10,374.0,,14.0,16,7
795,65,528.0,2022-02-03 02:00:00,20.0,15,1
796,86,580.0,2022-02-03 03:00:00,7.0,8,10
797,97,188.0,2022-02-03 04:00:00,3.0,9,8
798,43,,2022-02-03 05:00:00,4.0,19,8
799,75,751.0,2022-02-03 06:00:00,18.0,18,2
800,85,815.0,2022-02-03 07:00:00,11.0,5,9
801,71,434.0,2022-02-03 08:00:00,,3,8
802,65,930.0,2022-02-03 09:00:00,4.0,21,10
803,47,979.0,,9.0,13,8
804,79,169.0,2022-02-03 11:00:00,2.0,17,2
805,75,890.0,2022-02-03 12:00:00,,22,8
806,20,997.0,2022-02-03 13:00:00,5.0,24,6
807,55,430.0,2022-02-03 14:00:00,20.0,26,1
808,82,,2022-02-03 15:00:00,12.0,16,1
809,47,843.0,2022-02-03 16:00:00,2.0,28,7
810,52,196.0,2022-02-03 17:00:00,14.0,15,7
811,2,722.0,2022-02-03 18:00:00,7.0,7,5
812,75,648.0,2022-02-03 19:00:00,4.0,32,4
813,85,,2022-02-03 20:00:00,14.0,30,5
814,77,552.0,2022-02-03 21:00:00,19.0,15,6
815,90,156.0,,16.0,32,3
816,4,115.0,2022-02-03 23:00:00,,15,7
817,89,100.0,2022-02-04 00:00:00,2.0,23,6
818,21,87.0,2022-02-04 01:00:00,12.0,7,7
819,46,628.0,,16.0,22,3
820,61,,2022-02-04 03:00:00,14.0,20,2
821,68,758.0,2022-02-04 04:00:00,16.0,15,5
822,92,757.0,2022-02-04 05:00:00,13.0,33,6
823,35,,2022-02-04 06:00:00,13.0,8,9
824,3,457.0,2022-02-04 07:00:00,5.0,24,2
825,45,958.0,2022-02-04 08:00:00,19.0,8,5
826,40,10.0,2022-02-04 09:00:00,15.0,1,7
827,67,778.0,2022-02-04 10:00:00,18.0,10,8
828,81,588.0,2022-02-04 11:00:00,17.0,29,8
829,85,214.0,2022-02-04 12:00:00,16.0,7,3
830,63,63.0,2022-02-04 13:00:00,9.0,26,9
831,80,429.0,2022-02-04 14:00:00,12.0,16,5
832,79,545.0,2022-02-04 15:00:00,19.0,21,2
833,17,174.0,2022-02-04 16:00:00,4.0,29,9
834,1,26.0,2022-02-04 17:00:00,18.0,27,1
835,60,71.0,,3.0,27,10
836,19,508.0,2022-02-04 19:00:00,,21,2
837,53,28.0,2022-02-04 20:00:00,11.0,22,7
838,86,434.0,2022-02-04 21:00:00,1.0,17,5
839,64,479.0,2022-02-04 22:00:00,7.0,20,4
840,6,963.0,2022-02-04 23:00:00,16.0,18,8
841,98,191.0,,18.0,26,6
842,11,821.0,2022-02-05 01:00:00,4.0,32,3
843,67,790.0,2022-02-05 02:00:00,14.0,20,1
844,56,90.0,,20.0,18,1
845,79,174.0,2022-02-05 04:00:00,2.0,21,2
846,34,771.0,2022-02-05 05:00:00,13.0,14,5
847,48,340.0,,2.0,32,7
848,47,707.0,2022-02-05 07:00:00,8.0,29,7
849,19,162.0,2022-02-05 08:00:00,1.0,22,1
850,75,52.0,2022-02-05 09:00:00,17.0,23,2
851,5,936.0,2022-02-05 10:00:00,4.0,14,6
852,55,941.0,2022-02-05 11:00:00,12.0,23,9
853,73,481.0,2022-02-05 12:00:00,9.0,34,6
854,58,852.0,2022-02-05 13:00:00,12.0,36,5
855,34,,2022-02-05 14:00:00,20.0,35,5
856,37,66.0,2022-02-05 15:00:00,15.0,3,4
857,81,130.0,2022-02-05 16:00:00,14.0,12,6
858,84,291.0,2022-02-05 17:00:00,12.0,10,7
859,22,736.0,2022-02-05 18:00:00,4.0,16,8
860,44,278.0,2022-02-05 19:00:00,8.0,6,3
861,85,770.0,2022-02-05 20:00:00,7.0,35,6
862,83,87.0,2022-02-05 21:00:00,19.0,33,6
863,42,914.0,2022-02-05 22:00:00,13.0,7,1
864,55,296.0,2022-02-05 23:00:00,13.0,15,10
865,54,394.0,2022-02-06 00:00:00,9.0,24,10
866,3,383.0,,8.0,7,10
867,15,307.0,2022-02-06 02:00:00,10.0,8,2
868,71,,2022-02-06 03:00:00,5.0,1,8
869,58,772.0,2022-02-06 04:00:00,13.0,32,8
870,48,365.0,2022-02-06 05:00:00,12.0,7,10
871,71,808.0,2022-02-06 06:00:00,15.0,21,7
872,7,,2022-02-06 07:00:00,18.0,28,5
873,43,948.0,2022-02-06 08:00:00,5.0,13,6
874,63,437.0,2022-02-06 09:00:00,16.0,3,1
875,99,207.0,2022-02-06 10:00:00,7.0,19,2
876,90,516.0,2022-02-06 11:00:00,2.0,3,3
877,22,532.0,2022-02-06 12:00:00,17.0,18,10
878,40,56.0,2022-02-06 13:00:00,4.0,12,8
879,54,344.0,2022-02-06 14:00:00,16.0,15,4
880,80,14.0,2022-02-06 15:00:00,,7,10
881,91,683.0,2022-02-06 16:00:00,1.0,21,8
882,42,367.0,2022-02-06 17:00:00,9.0,34,10
883,68,566.0,2022-02-06 18:00:00,1.0,33,2
884,49,362.0,2022-02-06 19:00:00,6.0,4,1
885,27,992.0,2022-02-06 20:00:00,5.0,20,3
886,37,413.0,2022-02-06 21:00:00,4.0,11,9
887,35,79.0,2022-02-06 22:00:00,19.0,25,3
888,40,736.0,,5.0,36,3
889,2,423.0,2022-02-07 00:00:00,4.0,10,5
890,58,470.0,2022-02-07 01:00:00,2.0,17,6
891,100,669.0,2022-02-07 02:00:00,15.0,29,7
892,30,865.0,2022-02-07 03:00:00,10.0,2,9
893,58,596.0,2022-02-07 04:00:00,5.0,1,7
894,39,852.0,2022-02-07 05:00:00,,28,7
895,39,519.0,2022-02-07 06:00:00,18.0,29,6
896,15,893.0,2022-02-07 07:00:00,7.0,26,3
897,58,506.0,2022-02-07 08:00:00,7.0,6,2
898,20,102.0,2022-02-07 09:00:00,8.0,21,5
899,18,643.0,2022-02-07 10:00:00,15.0,15,5
900,76,559.0,2022-02-07 11:00:00,2.0,9,5
901,38,596.0,,12.0,35,3
902,3,765.0,2022-02-07 13:00:00,5.0,29,9
903,21,33.0,,2.0,28,8
904,4,744.0,2022-02-07 15:00:00,16.0,31,4
905,67,682.0,2022-02-07 16:00:00,1.0,10,4
906,92,174.0,,2.0,7,5
907,64,968.0,2022-02-07 18:00:00,18.0,33,4
908,29,228.0,2022-02-07 19:00:00,,12,2
909,90,502.0,2022-02-07 20:00:00,20.0,10,5
910,98,358.0,2022-02-07 21:00:00,,24,6
911,93,574.0,2022-02-07 22:00:00,8.0,3,3
912,19,214.0,2022-02-07 23:00:00,5.0,1,3
913,39,743.0,2022-02-08 00:00:00,4.0,22,7
914,96,200.0,2022-02-08 01:00:00,18.0,12,1
915,75,897.0,2022-02-08 02:00:00,14.0,14,9
916,81,82.0,2022-02-08 03:00:00,5.0,31,3
917,21,313.0,2022-02-08 04:00:00,6.0,30,8
918,54,604.0,2022-02-08 05:00:00,16.0,7,6
919,35,634.0,2022-02-08 06:00:00,,1,9
920,8,635.0,2022-02-08 07:00:00,17.0,30,4
921,44,770.0,2022-02-08 08:00:00,1.0,3,4
922,81,425.0,2022-02-08 09:00:00,5.0,10,10
923,39,777.0,2022-02-08 10:00:00,17.0,7,10
924,35,727.0,2022-02-08 11:00:00,16.0,34,9
925,10,323.0,2022-02-08 12:00:00,20.0,5,10
926,80,455.0,2022-02-08 13:00:00,13.0,7,5
927,40,578.0,,4.0,18,9
928,64,234.0,2022-02-08 15:00:00,,17,1
929,31,713.0,2022-02-08 16:00:00,2.0,21,5
930,55,520.0,2022-02-08 17:00:00,12.0,25,9
931,32,4940.0,2022-02-08 18:00:00,16.0,12,10
932,21,181.0,2022-02-08 19:00:00,1.0,17,10
933,33,851.0,,,11,9
934,2,750.0,2022-02-08 21:00:00,14.0,9,8
935,36,3500.0,,4.0,12,2
936,10,,2022-02-08 23:00:00,14.0,14,4
937,66,210.0,2022-02-09 00:00:00,20.0,12,1
938,86,797.0,,7.0,24,8
939,37,271.0,2022-02-09 02:00:00,14.0,9,10
940,45,667.0,2022-02-09 03:00:00,8.0,21,8
941,23,314.0,2022-02-09 04:00:00,20.0,5,1
942,8,994.0,2022-02-09 05:00:00,4.0,9,7
943,59,284.0,2022-02-09 06:00:00,2.0,14,10
944,74,127.0,,18.0,9,5
945,29,279.0,2022-02-09 08:00:00,6.0,18,3
946,46,833.0,2022-02-09 09:00:00,2.0,20,6
947,5,6.0,2022-02-09 10:00:00,3.0,5,1
948,86,719.0,,15.0,1,10
949,9,,2022-02-09 12:00:00,17.0,30,5
950,10,,2022-02-09 13:00:00,8.0,34,4
951,77,874.0,2022-02-09 14:00:00,5.0,22,5
952,33,722.0,2022-02-09 15:00:00,20.0,16,2
953,54,586.0,2022-02-09 16:00:00,15.0,13,3
954,57,373.0,2022-02-09 17:00:00,20.0,20,5
955,62,113.0,2022-02-09 18:00:00,17.0,11,8
956,96,659.0,2022-02-09 19:00:00,11.0,6,9
957,75,325.0,2022-02-09 20:00:00,16.0,15,6
958,59,756.0,2022-02-09 21:00:00,9.0,14,3
959,30,661.0,2022-02-09 22:00:00,11.0,27,6
960,73,430.0,,17.0,4,2
961,67,124.0,2022-02-10 00:00:00,13.0,6,8
962,72,41.0,2022-02-10 01:00:00,17.0,27,2
963,27,615.0,2022-02-10 02:00:00,20.0,8,5
964,70,402.0,2022-02-10 03:00:00,17.0,16,7
965,44,141.0,2022-02-10 04:00:00,9.0,32,4
966,16,827.0,2022-02-10 05:00:00,,14,6
967,51,739.0,2022-02-10 06:00:00,,23,3
968,6,788.0,2022-02-10 07:00:00,4.0,12,9
969,39,154.0,2022-02-10 08:00:00,6.0,31,4
970,57,405.0,2022-02-10 09:00:00,3.0,5,1
971,96,99.0,,8.0,15,10
972,28,,2022-02-10 11:00:00,14.0,2,7
973,81,539.0,2022-02-10 12:00:00,13.0,24,7
974,48,900.0,2022-02-10 13:00:00,17.0,5,6
975,82,240.0,2022-02-10 14:00:00,10.0,8,6
976,57,84.0,2022-02-10 15:00:00,16.0,25,5
977,99,400.0,2022-02-10 16:00:00,1.0,32,5
978,35,198.0,2022-02-10 17:00:00,6.0,19,3
979,53,804.0,2022-02-10 18:00:00,10.0,26,5
980,92,488.0,2022-02-10 19:00:00,7.0,35,4
981,25,11.0,2022-02-10 20:00:00,15.0,30,8
982,100,531.0,2022-02-10 21:00:00,16.0,8,9
983,30,121.0,,14.0,6,5
984,28,433.0,2022-02-10 23:00:00,5.0,32,2
985,99,313.0,2022-02-11 00:00:00,12.0,6,5
986,82,,2022-02-11 01:00:00,18.0,16,7
987,93,486.0,2022-02-11 02:00:00,15.0,16,5
988,13,473.0,,9.0,32,10
989,60,614.0,2022-02-11 04:00:00,17.0,31,7
990,71,,2022-02-11 05:00:00,1.0,18,9
991,57,972.0,2022-02-11 06:00:00,14.0,19,3
992,23,361.0,2022-02-11 07:00:00,3.0,32,6
993,36,12.0,2022-02-11 08:00:00,10.0,18,1
994,83,237.0,2022-02-11 09:00:00,12.0,13,4
995,43,529.0,2022-02-11 10:00:00,9.0,23,3
996,31,6.0,2022-02-11 11:00:00,1.0,15,3
997,1,343.0,2022-02-11 12:00:00,7.0,19,8
998,24,867.0,,10.0,6,10
999,16,805.0,2022-02-11 14:00:00,10.0,2,6
1000,97,912.0,2022-02-11 15:00:00,10.0,36,7
1001,86,241.0,2022-02-11 16:00:00,8.0,21,10
1002,71,688.0,2022-02-11 17:00:00,16.0,5,7
1003,2,21.0,,16.0,13,4
1004,17,159.0,,9.0,25,7
1005,11,73.0,,,24,3
1006,87,762.0,2022-02-11 21:00:00,1.0,15,10
1007,3,225.0,2022-02-11 22:00:00,6.0,12,10
1008,39,754.0,2022-02-11 23:00:00,19.0,11,3
1009,36,53.0,2022-02-12 00:00:00,2.0,7,3
1010,5,103.0,2022-02-12 01:00:00,9.0,1,6
1011,42,969.0,2022-02-12 02:00:00,11.0,17,1
1012,73,654.0,2022-02-12 03:00:00,6.0,19,10
1013,50,951.0,2022-02-12 04:00:00,18.0,34,9
1014,36,594.0,2022-02-12 05:00:00,1.0,10,1
1015,58,81.0,2022-02-12 06:00:00,4.0,2,1
1016,32,11.0,2022-02-12 07:00:00,10.0,8,6
1017,56,481.0,2022-02-12 08:00:00,,24,9
1018,17,718.0,2022-02-12 09:00:00,13.0,33,8
1019,9,764.0,2022-02-12 10:00:00,14.0,2,6
1020,84,,2022-02-12 11:00:00,9.0,14,7
1021,71,387.0,2022-02-12 12:00:00,11.0,25,9
1022,99,247.0,,5.0,34,2
1023,48,203.0,2022-02-12 14:00:00,8.0,19,9
1024,90,,2022-02-12 15:00:00,16.0,31,6
1025,70,657.0,2022-02-12 16:00:00,9.0,8,5
1026,27,414.0,2022-02-12 17:00:00,12.0,23,2
1027,89,275.0,2022-02-12 18:00:00,6.0,24,9
